name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new york city,2016-02-08,39.3,28.6,34.4,30.4,21.7,26,24.2,66.3,0.045,100,16.67,"rain,snow",0,0,27.7,16.8,41.7,1008.3,87.9,8.6,51.9,4.6,2,,2016-02-08T06:59:09,2016-02-08T17:21:45,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-09,35.5,27.2,31.2,34.8,18.7,26.2,22.9,71.1,0.005,100,12.5,"rain,snow",0,0,17.2,10.3,53.6,1003.7,96.6,9.4,105.1,9.2,4,,2016-02-09T06:58:00,2016-02-09T17:22:59,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-10,38.5,31.1,34.7,33.7,22.5,28.7,23.1,64.2,0.013,100,12.5,"rain,snow",0,0,24.2,18.2,262,1003.6,90.1,7.7,70.7,6,4,,2016-02-10T06:56:49,2016-02-10T17:24:13,0.07,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-11,31.1,19.5,24.5,21.8,4.9,12.1,2.2,38.4,0.002,100,4.17,snow,0,0,36.3,22.4,290.7,1013.2,61.2,9.5,116.3,10,4,,2016-02-11T06:55:37,2016-02-11T17:25:27,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-12,26.3,16.2,21.3,18.2,3.7,11.6,0.2,39.7,0,0,0,,0,0,26.7,15.3,267.1,1020.4,46.3,9.9,122.2,10.5,6,,2016-02-12T06:54:23,2016-02-12T17:26:40,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-13,23.1,6.7,17.1,16.3,-11.4,2.7,-2.6,42.8,0,0,0,,0,0,38.4,22.5,299.6,1018,41,9.9,122.6,10.6,5,,2016-02-13T06:53:08,2016-02-13T17:27:53,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-14,15.7,0.2,8.9,14.6,-19.5,-3.7,-14.6,33.8,0,0,0,,0,0,29.8,19,313.4,1031.8,9.7,9.9,174.6,15.2,7,,2016-02-14T06:51:52,2016-02-14T17:29:06,0.22,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-15,33.7,14,22.2,27.7,5.9,15.8,9.4,60.7,0.422,100,41.67,"rain,snow",0,0,18.3,11.9,52,1029.9,83.5,6.4,43.3,3.8,2,,2016-02-15T06:50:35,2016-02-15T17:30:19,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-16,53.5,34.8,47.3,53.5,30.7,45,42.3,82.9,1.023,100,50,"rain,snow",0,0,39.2,21.7,181.9,1007.5,91.8,6.2,38.8,3.4,2,,2016-02-16T06:49:16,2016-02-16T17:31:31,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-17,39.1,35.4,37.8,33.2,28.8,31.4,25.1,59.9,0,0,0,,0,0,32.4,12.2,300.5,1015.4,74.4,9.9,161.5,14,6,,2016-02-17T06:47:57,2016-02-17T17:32:44,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-18,35.9,27.6,31.8,29.9,18.5,23.6,8.7,39.3,0,0,0,,0,0,26.4,13.3,332.5,1029.1,9.6,9.9,175.7,15,7,,2016-02-18T06:46:36,2016-02-18T17:33:55,0.36,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-19,38.8,23.8,31.4,35.1,16.6,25.6,13.5,48.1,0,0,0,,0,0,21.9,10.3,101.4,1031.5,44.5,9.9,146.5,12.6,6,,2016-02-19T06:45:14,2016-02-19T17:35:07,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-20,61.4,38.8,50.7,61.4,32.3,48.4,30.8,48,0,0,0,,0,0,26.4,14.5,220.7,1013.6,45.2,9.9,123,10.8,5,,2016-02-20T06:43:51,2016-02-20T17:36:18,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-21,55,45.3,51.3,55,40.8,50.6,32.8,49.7,0.046,100,25,rain,0,0,24.2,11.2,315,1012.5,51.9,9.8,130,11.3,6,,2016-02-21T06:42:27,2016-02-21T17:37:29,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-22,52.5,38.4,44.5,52.5,33.5,41.3,26.3,50,0,0,0,,0,0,18.3,10.7,15.9,1019.5,33.1,9.9,187.4,16,7,,2016-02-22T06:41:02,2016-02-22T17:38:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-23,39.6,35.4,37.1,32.6,24.9,28.2,28.7,73.5,0.252,100,50,"rain,snow",0,0,33.3,21.5,60.9,1024.8,82.8,7.4,39,3.2,2,,2016-02-23T06:39:35,2016-02-23T17:39:51,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-24,58.3,36,44.8,58.3,26.2,39.9,42.4,91.3,1.115,100,100,rain,0,0,36.7,16.6,93.2,1010.1,100,2.7,64.3,5.5,2,,2016-02-24T06:38:08,2016-02-24T17:41:01,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-25,60.2,38.5,49.1,60.2,29.5,45.4,39.8,70.8,0.171,100,16.67,rain,0,0,34.7,21,237.4,992.9,88.7,9.6,150.2,13,6,,2016-02-25T06:36:41,2016-02-25T17:42:11,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KEWR,72502014734,KLGA,KNYC,72503014732"
new york city,2016-02-26,38.2,28.5,33.9,31.1,17.2,24.8,11,39.3,0.002,100,4.17,rain,0,0,32.6,19.7,302,1010.7,42.4,9.9,196.3,16.8,7,,2016-02-26T06:35:12,2016-02-26T17:43:20,0.63,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-27,41.2,26.7,33.9,35.2,16,27.5,12.6,41.4,0,0,0,,0,0,22.4,13.7,267.4,1017.9,20.8,9.9,196.2,17,7,,2016-02-27T06:33:42,2016-02-27T17:44:29,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-28,60.5,37.8,48.4,60.5,31.3,45.5,24.6,40.1,0,0,0,,0,0,29.8,12.5,226.3,1012.4,21.6,9.9,198.4,17,7,,2016-02-28T06:32:12,2016-02-28T17:45:38,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KEWR,KLGA,72502014734,74486094789,KNYC,72503014732"
new york city,2016-02-29,60.5,47,51.5,60.5,42.5,49.5,32,48,0.053,100,12.5,rain,0,0,29.9,14.8,243.9,1005.6,35.3,9.6,130.3,11.3,5,,2016-02-29T06:30:41,2016-02-29T17:46:47,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-01,50.3,39.7,45.5,50.3,34.1,41.4,26.5,49,0,0,0,,0,0,25.3,12.1,126.7,1016.5,43.3,9.9,203.1,17.5,7,,2016-03-01T06:29:09,2016-03-01T17:47:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-02,54.3,30.3,43.4,54.3,20.3,37.7,24.4,49.7,0.145,100,25,rain,0,0,37.1,19.8,290.3,1006.3,46.9,9.4,134.3,11.6,5,,2016-03-02T06:27:36,2016-03-02T17:49:03,0.79,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-03,35.6,26.3,31.2,35.4,15.2,24.1,7.7,37.4,0,0,0,,0.2,0,33.3,15,298.7,1022.9,38.1,9.9,185.7,16,7,,2016-03-03T06:26:03,2016-03-03T17:50:11,0.82,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-04,39.7,30.1,33.6,33,19.5,26.3,22.5,65.6,0.108,100,37.5,"rain,snow",0.1,0.1,21.9,14.2,34.4,1018.9,73.2,6.3,50.1,4.3,2,,2016-03-04T06:24:29,2016-03-04T17:51:18,0.86,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-05,40,28.7,34.3,38.9,21.7,29.6,13.8,43.7,0,0,0,,0,0,21.9,10.9,2.4,1021.5,39.3,9.9,140.6,12.3,6,,2016-03-05T06:22:55,2016-03-05T17:52:25,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-06,44.6,31.9,38.1,44.4,27.1,35.3,15,39.2,0,0,0,,0,0,20.8,8.4,19.1,1024.7,46.5,9.9,185.6,15.9,7,,2016-03-06T06:21:20,2016-03-06T17:53:32,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-07,60.5,36,47.8,60.5,28.5,45.4,30.2,51.8,0,0,0,,0,0,29.1,15.9,232,1020.9,20.5,9.1,183.4,15.8,6,,2016-03-07T06:19:44,2016-03-07T17:54:39,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-08,64.1,47.1,53.6,64.1,47.1,53.4,35.9,52.4,0,0,0,,0,0,18.3,11,142.2,1019.9,42.4,8.8,199.2,17.2,7,,2016-03-08T06:18:08,2016-03-08T17:55:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-09,75.4,43.9,60.3,75.4,41.9,59.9,39.6,51.8,0,0,0,,0,0,34.4,12.8,212.5,1018.3,24,7.4,189.5,16.3,7,,2016-03-09T06:16:32,2016-03-09T17:56:51,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-10,77.9,63.3,70.6,77.9,63.3,70.6,45.9,42.1,0.033,100,8.33,rain,0,0,29.8,9.2,248.3,1014.2,53.6,9.9,163.2,14,6,,2016-03-10T06:14:55,2016-03-10T17:57:57,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-11,67.9,50.3,58.6,67.9,50.3,58.6,41.4,55.5,0.05,100,4.17,rain,0,0,30.7,20.2,318.4,1019.3,60.3,9.8,193.3,16.5,7,,2016-03-11T06:13:18,2016-03-11T17:59:02,0.09,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-12,57.4,40.2,50.5,57.4,37.5,49.3,31.8,49,0,0,0,,0,0,20.7,9.7,209,1023.3,32.8,9.9,224.1,19.2,8,,2016-03-12T06:11:40,2016-03-12T18:00:08,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-13,61.9,51.7,56.5,61.9,51.7,56.5,33.1,43.2,0,0,0,,0,0,,9.1,14.4,1017,52.5,9.9,78.9,6.5,3,,2016-03-13T07:10:02,2016-03-13T19:01:13,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-14,52.2,40.5,45.3,52.2,31,39.6,36.4,72.6,0.318,100,79.17,rain,0,0,35.7,20.9,69.6,1018,100,7.2,42.1,3.5,2,,2016-03-14T07:08:24,2016-03-14T19:02:18,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-15,55.8,44.1,49.5,55.8,35.6,46.5,42.6,77.8,0,0,0,,0,0,33.5,21.1,32.7,1009.3,83.6,8.7,71.7,6.4,2,,2016-03-15T07:06:46,2016-03-15T19:03:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-16,64,47.9,54,64,47.9,53.9,43.5,68.6,0.023,100,8.33,rain,0,0,17.2,8.4,148.6,1009.8,52.5,9.6,177.6,15.2,6,,2016-03-16T07:05:07,2016-03-16T19:04:27,0.26,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-17,61.8,46,52.6,61.8,44.5,52,37.8,60,0.01,100,8.33,rain,0,0,32.2,12.4,266.3,1010,48.1,9.7,176.4,15.2,7,,2016-03-17T07:03:28,2016-03-17T19:05:31,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-18,56.9,45.4,51.5,56.9,40.2,49.7,25.8,37.3,0.002,100,4.17,rain,0,0,38,20.6,291.7,1009.7,32.1,9.9,203.2,17.5,8,,2016-03-18T07:01:49,2016-03-18T19:06:36,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-19,46.3,36.4,42.2,46.3,32.4,38.9,15.5,35.4,0,0,0,,0,0,29.8,13.7,355.2,1018.3,33.3,9.9,141.7,12.2,5,,2016-03-19T07:00:10,2016-03-19T19:07:40,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-20,40.9,32.8,36.9,34.1,24.1,29.3,16.6,45.2,0.032,100,12.5,"rain,snow",0,0,26.4,15.7,52.2,1019,74.3,8.9,184.5,16,6,,2016-03-20T06:58:30,2016-03-20T19:08:44,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-21,49.3,32.6,39.9,43.9,25.8,34,21.8,55.1,0.097,100,29.17,"rain,snow",0,0,33.8,20,313.2,1011,56.8,7.9,229.8,19.9,7,,2016-03-21T06:56:51,2016-03-21T19:09:47,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-22,55.1,35.4,45,55.1,28.3,41.4,20.1,37.8,0,0,0,,0,0,32.4,20.1,253.1,1018.9,19.1,9.9,248.6,21.4,8,,2016-03-22T06:55:12,2016-03-22T19:10:51,0.47,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-23,71.4,48.5,58.1,71.4,44,56.8,31.2,38.2,0,0,0,,0,0,25.3,11.8,240.3,1014.3,32.9,9.9,147.2,12.7,5,,2016-03-23T06:53:32,2016-03-23T19:11:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-24,53.7,44.4,48.2,53.7,38.2,44.6,37.2,66.2,0,0,0,,0,0,26.4,15.5,65.8,1016.8,57,9.1,108.4,9.2,4,,2016-03-24T06:51:53,2016-03-24T19:12:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KEWR,KLGA,72502014734,74486094789,KNYC,72503014732"
new york city,2016-03-25,71.9,45.6,58.7,71.9,41.9,58.1,46.8,67.4,0.058,100,8.33,rain,0,0,28.9,10.9,319.6,1008.1,79.3,7.9,127,10.8,6,,2016-03-25T06:50:13,2016-03-25T19:14:01,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-03-26,52.8,38.2,44.9,52.8,31.1,40.8,30.6,57.8,0,0,0,,0,0,26.4,13.4,51.3,1024.9,38,9.9,262,22.7,8,,2016-03-26T06:48:34,2016-03-26T19:15:04,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
